                            time,                             ala,                           death,                            haem,                            ppix
                        0.000001,                        0.999992,                               0,                               0,                        0.000001
                        0.000002,                  0.999984000064, 0.00000000000009999999999999999,                  0.000000000001,                 0.0000019999909
                        0.000003,              0.9999760001919995,          0.00000000000029999909,  0.0000000000029999908999999997,          0.00000299997270007401
                        0.000004,              0.9999680003839979,  0.0000000000005999963600074011,  0.0000000000059999636000740095,          0.00000399994540029604
        0.0000049999999999999996,              0.9999600006399948,   0.000000000000999990900037005,   0.000000000009999909000370049,         0.000004999909000740097
         0.000005999999999999999,              0.9999520009599897,  0.0000000000014999818001110147,   0.000000000014999818001110146,         0.000005999863501480191
         0.000006999999999999999,               0.999944001343982,  0.0000000000020999681502590337,   0.000000000020999681502590338,         0.000006999808902590329
                        0.000008,              0.9999360017919712,  0.0000000000027999490405180665,   0.000000000027999490405180668,         0.000007999745204144519
                        0.000009,              0.9999280023039568,  0.0000000000035999235609325185,   0.000000000035999235609325185,         0.000008999672406216766
                         0.00001,              0.9999200028799384,  0.0000000000044998908015541954,    0.00000000004499890801554195,         0.000009999590508881075
         0.000011000000000000001,              0.9999120035199154,   0.000000000005499849852442303,   0.000000000054998498524423024,         0.000010999499512211454
         0.000012000000000000002,              0.9999040042238873,   0.000000000006599799803663448,    0.00000000006599799803663448,         0.000011999399416281907
         0.000013000000000000003,              0.9998960049918535,    0.00000000000779973974529164,    0.00000000007799739745291639,         0.000012999290221166437
         0.000014000000000000003,              0.9998880058238135,   0.000000000009099668767408283,    0.00000000009099668767408282,         0.000013999171926939048
         0.000015000000000000004,               0.999880006719767,   0.000000000010499585960102188,    0.00000000010499585960102187,         0.000014999044533673742
         0.000016000000000000003,              0.9998720076797132,   0.000000000011999490413469562,    0.00000000011999490413469561,          0.00001599890804144452
         0.000017000000000000003,              0.9998640087036518,   0.000000000013599381217614015,    0.00000000013599381217614014,         0.000016998762450325388
         0.000018000000000000004,              0.9998560097915822,   0.000000000015299257462646552,    0.00000000015299257462646553,         0.000017998607760390343
         0.000019000000000000004,              0.9998480109435038,   0.000000000017099118238685585,    0.00000000017099118238685587,          0.00001899844397171339
         0.000020000000000000005,              0.9998400121594163,   0.000000000018998962635856924,    0.00000000018998962635856926,         0.000019998271084368526
         0.000021000000000000006,               0.999832013439319,   0.000000000020998789744293775,    0.00000000020998789744293778,          0.00002099808909842975
          0.00002200003336712502,              0.9998240145163194,   0.000000000023098668718723153,    0.00000000023098668718723156,         0.000021997931374720135
          0.00002305007158777644,              0.9998156156888861,   0.000000000025408535590595468,     0.0000000002540853559059547,          0.00002304775939535182
          0.00002415250133614147,              0.9998067978770652,   0.000000000027949389149655013,     0.0000000002794938914965502,         0.000024149957923577997
          0.00002530982795501593,              0.9997975410528979,    0.00000000003074432806462051,     0.0000000003074432806462052,         0.000025307030200164696
          0.00002652468121205359,              0.9997878241945048,   0.000000000033818760871082565,     0.0000000003381876087108257,         0.000026521603680530182
          0.00002779982133097141,              0.9997776252379845,    0.00000000003720063695819082,    0.00000000037200636958190823,         0.000027796436044929195
         0.000029138145312436554,              0.9997669210270086,     0.0000000000409207006540099,    0.00000000040920700654009907,         0.000029134421496216804
         0.000030542693559921876,               0.999755687259994,    0.00000000004501277071941089,    0.00000000045012770719410897,         0.000030538597360268365
          0.00003201665682641996,               0.999743898434726,   0.000000000049514047791351984,     0.0000000004951404779135199,          0.00003201215100471435
         0.000033563383498553304,              0.9997315277903019,   0.000000000054465452570487183,     0.0000000005446545257048719,         0.000033558427092273344
           0.0000351863872353115,              0.9997185472462591,     0.0000000000599119978275359,      0.000000000599119978275359,          0.00003518093518563416
         0.000036889354979386725,              0.9997049273387462,    0.00000000006590319761028949,      0.000000000659031976102895,          0.00003688335772155066
          0.00003867615535986789,              0.9996906371535899,    0.00000000007249351737131844,     0.0000000007249351737131845,          0.00003866955837257105
         0.000040550847505892996,              0.9996756442561024,    0.00000000007974286910845028,     0.0000000007974286910845029,          0.00004054359081562861
         0.000042517690291749827,              0.9996599146174696,     0.0000000000877171560192953,     0.0000000008771715601929532,          0.00004250970792757449
          0.00004458115203485901,              0.9996434125375502,    0.00000000009648887162122484,     0.0000000009648887162122486,          0.00004457237142863581
         0.000046745920669072515,              0.9996261005639113,    0.00000000010613775878334732,     0.0000000010613775878334735,          0.00004673626199573647
         0.000049016914416775955,               0.999607939406916,    0.00000000011675153466168204,     0.0000000011675153466168208,         0.000049006289868623616
         0.000051399292984397994,               0.999588887850669,    0.00000000012842668812785024,     0.0000000012842668812785029,         0.000051387605972803357
          0.00005389846930710544,              0.9995689026596214,    0.00000000014126935694063527,     0.0000000014126935694063531,         0.000053885613584404283
         0.000056520121869701885,              0.9995479384806202,     0.0000000001553962926346988,     0.0000000015539629263469883,          0.00005650598056326096
          0.00005927020763205275,               0.999525947740185,    0.00000000017093592189816868,     0.0000000017093592189816871,          0.00005925465218174178
          0.00006215497558873378,              0.9995028805367777,    0.00000000018802951408798556,      0.000000001880295140879856,          0.00006213786457813981
          0.00006518098099404561,              0.9994786845278247,    0.00000000020683246549678412,     0.0000000020683246549678416,          0.00006516215886480335
          0.00006835510028505796,              0.9994533048112366,    0.00000000022751571204646254,     0.0000000022751571204646255,          0.00006833439592260672
          0.00007168454673694639,              0.9994266838011604,     0.0000000002502672832511088,      0.000000002502672832511088,          0.00007166177191485542
          0.00007517688688656567,              0.9993987610976849,    0.00000000027529401157621966,      0.000000002752940115762197,          0.00007515183455528348
          0.00007884005776197134,              0.9993694733502083,    0.00000000030282341273384163,     0.0000000030282341273384165,          0.00007881250016644029
           0.0000826823849574584,               0.999338754114162,     0.0000000003331057540072258,      0.000000003331057540072258,          0.00008265207156647937
          0.00008671260159563787,              0.9993065337007699,    0.00000000036641632940794837,      0.000000003664163294079484,           0.0000866792568241584
          0.00009093986822012309,              0.9992727390195096,     0.0000000004030579623487432,      0.000000004030579623487433,          0.00009090318892373934
          0.00009537379366455252,              0.9992372934129219,    0.00000000044336375858361756,      0.000000004433637585836176,          0.00009533344638344405
          0.00010002445694594013,              0.9992001164834029,     0.0000000004877001344419794,      0.000000004877001344419794,          0.00009998007487317822
          0.00010490243023272364,              0.9991611239115921,     0.0000000005364701478861773,      0.000000005364701478861774,          0.00010485360987938736
          0.00011001880294038031,              0.9991202272659526,     0.0000000005901171626747951,      0.000000005901171626747951,          0.00010996510046715751
          0.00011538520701010642,              0.9990773338031227,     0.0000000006491288789422746,      0.000000006491288789422746,          0.00011532613419202426
          0.00012101384342881651,              0.9990323462585935,     0.0000000007140417668365021,      0.000000007140417668365021,          0.00012094886321640945
            0.000126917510051618,              0.9989851626272519,     0.0000000007854459435201523,      0.000000007854459435201523,          0.00012684603168817187
          0.00013310963079096467,              0.9989356759333015,     0.0000000008639905378721676,      0.000000008639905378721675,           0.0001330310044414378
          0.00013960428623989432,              0.9988837739890548,     0.0000000009503895916593844,      0.000000009503895916593842,          0.00013951779708267658
            0.000146416245800123,              0.9988293391420645,      0.000000001045428550825323,      0.000000010454285508253227,           0.0001463211075279078
          0.00015356100138930501,              0.9987722480100367,     0.0000000011499714059078552,       0.00000001149971405907855,          0.00015345634905997616
          0.00016105480280548758,              0.9987123712029441,     0.0000000012649685464986406,      0.000000012649685464986406,           0.0001609396849780111
          0.00016891469483069858,               0.998649573031729,     0.0000000013914654011485046,      0.000000013914654011485047,          0.00016878806491450754
          0.00017715855615971668,              0.9985837112029581,     0.0000000015306119412633551,      0.000000015306119412633553,          0.00017701926289892298
          0.00018580514024439524,               0.998514636498762,     0.0000000016836731353896906,      0.000000016836731353896907,          0.00018565191725029433
          0.00019487411814845737,              0.9984421924413597,     0.0000000018520404489286597,        0.0000000185204044892866,          0.00019470557238513532
          0.00020438612351246027,              0.9983662149414385,      0.000000002037244493821526,      0.000000020372444938215258,          0.00020420072263079052
           0.0002143627997336557,              0.9982865319296254,     0.0000000022409689432036786,      0.000000022409689432036785,          0.00021415885813849843
           0.0002248268494707645,              0.9982029629702494,     0.0000000024650658375240463,      0.000000024650658375240463,          0.00022460251299465838
          0.00023580208658924978,              0.9981153188565616,      0.000000002711572421276451,       0.00000002711572421276451,          0.00023555531563321016
          0.00024731349066853074,               0.998023401186537,      0.000000002982729663404096,       0.00000002982729663404096,          0.00024704204165662503
            0.000259387264198746,              0.9979270019183467,      0.000000003281002629744506,       0.00000003281002629744506,           0.0002590886691777767
          0.00027205089260116456,              0.9978259029045464,     0.0000000036091028927189565,      0.000000036091028927189565,           0.0002717224367999175
           0.0002853332072131762,              0.9977198754039833,      0.000000003970013181990852,       0.00000003970013181990852,          0.00028497190435712827
           0.0002992644513859899,              0.9976086795703808,      0.000000004367014500189937,      0.000000043670145001899375,           0.0002988670165429502
           0.0003138763498507452,              0.9974920639165132,      0.000000004803715950208931,       0.00000004803715950208931,          0.00031343916956044104
           0.0003292021815167285,              0.9973697647528353,      0.000000005284087545229824,       0.00000005284087545229824,           0.0003287212809326346
           0.0003452768558737949,              0.9972415055993794,     0.0000000058124962997528066,      0.000000058124962997528064,          0.00034474786261832054
          0.00036213699317996285,              0.9971069965696849,      0.000000006393745929728087,       0.00000006393745929728087,          0.00036155509758420596
          0.00037982100862449404,              0.9969659337254674,      0.000000007033120522700896,       0.00000007033120522700896,           0.0003791809199908717
